demo_points,sim_static_points,joint_angles
"[[138.39239501953125, 311.5794982910156], [202.51055908203125, 73.11075592041016], [293.9765930175781, -37.025482177734375], [372.44891357421875, 347.40838623046875], [324.20220947265625, 431.5422668457031], [323.9634704589844, 436.3261413574219], [346.7272033691406, 478.6988220214844]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.20232422439988726, 0.159280909095762, -0.08023266793047712, -0.3482844101641676, 0.004790528486206304, -0.004130201061652338]"
"[[138.37564086914062, 311.57440185546875], [203.47410583496094, 73.75281524658203], [293.9765930175781, -37.025482177734375], [374.5335998535156, 349.18536376953125], [325.7206726074219, 433.7922058105469], [325.5690612792969, 438.60919189453125], [348.3735046386719, 481.2203674316406]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.20129042371476774, 0.15906122600963712, -0.08093604739740105, -0.34836083118653727, 0.004311469809046717, -0.003717176010430632]"
"[[138.37716674804688, 311.573974609375], [204.35009765625, 74.38002014160156], [293.9765930175781, -37.025482177734375], [375.9548645019531, 351.3793640136719], [326.249267578125, 435.9376525878906], [326.0684509277344, 440.7682189941406], [349.8611755371094, 483.5406799316406]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.20036000309927654, 0.1588635285600027, -0.08156908891763259, -0.3484295429560626, 0.003880317382293965, -0.00334545378920274]"
"[[138.3763885498047, 311.5745849609375], [205.15158081054688, 74.90079498291016], [293.9765930175781, -37.025482177734375], [376.4645690917969, 353.9980773925781], [325.4854736328125, 438.0610656738281], [325.2526550292969, 442.8348693847656], [350.336669921875, 486.1907958984375]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.1995226245464364, 0.1586856169482416, -0.08213882628584099, -0.348491321184557, 0.00349228057563598, -0.0030109041104530877]"
"[[138.37742614746094, 311.57373046875], [205.15415954589844, 74.90644836425781], [293.9765930175781, -37.025482177734375], [376.470458984375, 354.00201416015625], [325.4860534667969, 438.064208984375], [325.2509460449219, 442.83917236328125], [350.3797302246094, 486.18060302734375]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.19876898384996336, 0.15852551108076413, -0.08265158991722854, -0.3485468650777145, 0.003143047820318594, -0.0027098097141739236]"
"[[138.38641357421875, 311.5976257324219], [205.85301208496094, 75.40331268310547], [293.9765930175781, -37.025482177734375], [376.591796875, 356.8194274902344], [324.435546875, 440.18060302734375], [324.1243896484375, 444.9631652832031], [349.670654296875, 488.72601318359375]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.19809070722418698, 0.1583814290046365, -0.08311307718547734, -0.3485968034116725, 0.0028287386994631488, -0.0024388250621222712]"
"[[138.375244140625, 311.5862121582031], [206.55673217773438, 75.8929443359375], [293.9765930175781, -37.025482177734375], [376.8463439941406, 359.40130615234375], [322.937744140625, 441.4688720703125], [322.56109619140625, 446.26593017578125], [347.6063537597656, 490.93511962890625]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.19922558788347614, 0.15824853299025002, -0.09223971449677146, -0.3486437081103918, 0.0025458942326945966, -0.002194959550130319]"
"[[138.3868865966797, 311.5939636230469], [207.36683654785156, 76.3901596069336], [293.9765930175781, -37.025482177734375], [377.20245361328125, 361.6731872558594], [321.09375, 441.72113037109375], [320.6394348144531, 446.4950256347656], [345.40447998046875, 492.1273498535156]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.20024698012983552, 0.1581311095755669, -0.10046903556703761, -0.34868798835890147, 0.002291308481397566, -0.001975466708408596]"
"[[138.39169311523438, 311.5890197753906], [207.7762908935547, 76.66280364990234], [293.9765930175781, -37.025482177734375], [377.65997314453125, 363.15850830078125], [319.1622619628906, 440.7232666015625], [318.5613708496094, 445.433837890625], [342.6257019042969, 493.04742431640625]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.2011662331494489, 0.1580254819171977, -0.10787542453027714, -0.34872763263777545, 0.0020621805836105946, -0.0017779225379031505]"
"[[138.3912353515625, 311.58746337890625], [207.78134155273438, 76.66714477539062], [293.9765930175781, -37.025482177734375], [377.6590576171875, 363.16009521484375], [319.16033935546875, 440.7268981933594], [318.5629577636719, 445.438232421875], [342.6257019042969, 493.04742431640625]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.20199356086691908, 0.1579303715846658, -0.11454117459719272, -0.3487634873119073, 0.001855965411365775, -0.001600132729010174]"
"[[138.3925323486328, 311.58721923828125], [208.34471130371094, 76.98765563964844], [293.9765930175781, -37.025482177734375], [377.9686279296875, 364.0759582519531], [317.4815673828125, 438.90008544921875], [316.8065490722656, 443.60369873046875], [340.0389404296875, 492.4039001464844]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.20273815581217958, 0.15784474262935333, -0.12054034965741675, -0.34879587018340363, 0.0016703715968986559, -0.0014401217650812036]"
"[[138.39144897460938, 311.5874938964844], [208.46694946289062, 77.08314514160156], [293.9765930175781, -37.025482177734375], [378.1996765136719, 364.55291748046875], [315.8725891113281, 436.4067077636719], [315.06768798828125, 441.0243835449219], [337.4472961425781, 491.2054748535156]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.20340829126213208, 0.15776767221392268, -0.12593960721161837, -0.34882503059421277, 0.0015033368963472205, -0.0012961116703007344]"
"[[138.39266967773438, 311.58721923828125], [208.48780822753906, 77.09217834472656], [293.9765930175781, -37.025482177734375], [378.2542724609375, 364.3936462402344], [314.9057922363281, 433.6506042480469], [314.0346374511719, 438.24591064453125], [335.705810546875, 489.82733154296875]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.2040114131659517, 0.1576983420095135, -0.13079893901039982, -0.34885114585895877, 0.0013530052780329942, -0.0011665022561701544]"
"[[138.38087463378906, 311.57403564453125], [208.47702026367188, 77.09054565429688], [293.9765930175781, -37.025482177734375], [378.4195556640625, 364.0643005371094], [314.46197509765625, 431.8299865722656], [313.5168151855469, 436.37762451171875], [335.0230407714844, 488.1304016113281]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.20455422285884983, 0.1576367022434781, -0.1351736802191919, -0.34887261631294947, 0.001217703597191917, -0.0010498513793194008]"
"[[138.38970947265625, 311.59564208984375], [208.4786376953125, 77.10620880126953], [293.9765930175781, -37.025482177734375], [378.5478820800781, 363.8817443847656], [314.598876953125, 431.4819641113281], [313.6184387207031, 435.98870849609375], [334.86822509765625, 487.87066650390625]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.2050427520725444, 0.15408186928229384, -0.15825892253271467, -0.34365595196555815, 0.001095971121740795, -0.0009448875929789604]"
"[[138.37881469726562, 311.5808410644531], [208.47584533691406, 77.12007904052734], [293.9765930175781, -37.025482177734375], [378.8475646972656, 364.2430114746094], [314.6754150390625, 431.6981201171875], [313.6882629394531, 436.2081298828125], [335.03485107421875, 487.9142761230469]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.20548242783786044, 0.15089200022625124, -0.17909090938004535, -0.33896095405290594, 0.0009863700048164197, -0.000850396606432322]"
"[[138.3889923095703, 311.5947265625], [208.4768524169922, 77.115234375], [293.9765930175781, -37.025482177734375], [378.84906005859375, 364.2490539550781], [314.67498779296875, 431.6979675292969], [313.68853759765625, 436.2082214355469], [335.03485107421875, 487.9142761230469]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.2058781360317894, 0.14802111495223602, -0.19783974019660594, -0.33473545593151893, 0.0008877294696456176, -0.0007653550038536348]"
"[[138.3776092529297, 311.5809631347656], [208.55880737304688, 77.20379638671875], [293.9765930175781, -37.025482177734375], [379.0322265625, 364.83099365234375], [314.77850341796875, 432.2572937011719], [313.8121643066406, 436.7379150390625], [335.185791015625, 488.8288269042969]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.20623427341262937, 0.14543727441644733, -0.21471348145502261, -0.33093250762227067, 0.0007989535232883387, -0.0006888178740072827]"
"[[138.38648986816406, 311.5970458984375], [208.6245574951172, 77.2664794921875], [293.9765930175781, -37.025482177734375], [379.3023681640625, 365.7658386230469], [314.707275390625, 433.0147399902344], [313.7327575683594, 437.48223876953125], [334.7275085449219, 489.7359619140625]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.20655479706132188, 0.1431117627999897, -0.2298995644603053, -0.3275098541439472, 0.0007190556581537103, -0.0006199347354566032]"
"[[138.3951416015625, 311.5914611816406], [208.72946166992188, 77.3696060180664], [293.9765930175781, -37.025482177734375], [379.57879638671875, 367.0557861328125], [314.7391662597656, 434.1693420410156], [313.7889709472656, 438.665283203125], [334.75958251953125, 490.82977294921875]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.20684326835059696, 0.14101873854920743, -0.2435666929158067, -0.32442946601345607, 0.0006471480131366892, -0.0005579401543858034]"
"[[138.38400268554688, 311.59844970703125], [208.85452270507812, 77.4631118774414], [293.9765930175781, -37.025482177734375], [379.722900390625, 368.296142578125], [314.76422119140625, 435.2959899902344], [313.7918395996094, 439.8081359863281], [335.0667724609375, 491.75323486328125]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.2071028925158496, 0.13913494666147497, -0.2558667146334421, -0.32165711669601404, 0.0005824315126996048, -0.0005021452416313153]"
"[[138.39378356933594, 311.59210205078125], [208.84815979003906, 77.46265411376953], [293.9765930175781, -37.025482177734375], [379.7252502441406, 368.2971496582031], [314.7640686035156, 435.29656982421875], [313.7929382324219, 439.8085632324219], [334.95281982421875, 491.7893981933594]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.20733655426891298, 0.13743945976797958, -0.26693630603151774, -0.3191620023103162, 0.0005241869907171856, -0.00045192999925166004]"
"[[138.38294982910156, 311.59912109375], [209.09375, 77.60926818847656], [293.9765930175781, -37.025482177734375], [379.7708740234375, 369.54718017578125], [314.764892578125, 436.53057861328125], [313.773681640625, 441.0480041503906], [334.9687194824219, 493.316650390625]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.2075468498504441, 0.135913445082052, -0.27689848785848026, -0.3169163993631882, 0.0004717672010927353, -0.00040673643198473655]"
"[[138.37696838378906, 311.5899658203125], [209.3128204345703, 77.76085662841797], [293.9765930175781, -37.025482177734375], [379.7510986328125, 370.7652587890625], [314.6585388183594, 437.6883239746094], [313.6783447265625, 442.2202453613281], [335.0036926269531, 494.5390625]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.20773611587706167, 0.13453995464908508, -0.2858639891854368, -0.314895356710773, 0.0004245896266572173, -0.0003660623472280433]"
"[[138.3738555908203, 311.58795166015625], [209.49285888671875, 77.91385650634766], [293.9765930175781, -37.025482177734375], [379.62841796875, 371.8219299316406], [314.5169982910156, 438.7410888671875], [313.51239013671875, 443.250732421875], [334.5286865234375, 495.4240417480469]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.20616112621288146, 0.13155041253426478, -0.30260887573155637, -0.3095857598196107, 0.00038214112516783347, -0.0003294614873503798]"
"[[138.36065673828125, 311.5745544433594], [209.65309143066406, 78.06271362304688], [293.9765930175781, -37.025482177734375], [379.4331359863281, 372.7472229003906], [314.20458984375, 439.62445068359375], [313.20794677734375, 444.1542663574219], [334.5288391113281, 496.0299072265625]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.20474363533983245, 0.12886864543772172, -0.31773477959285923, -0.30480712261756454, 0.00034392540690727363, -0.0002965145232265958]"
"[[138.37384033203125, 311.5843505859375], [209.6507110595703, 78.0669174194336], [293.9765930175781, -37.025482177734375], [379.4443359375, 372.76580810546875], [314.20281982421875, 439.6265869140625], [313.2077941894531, 444.15802001953125], [334.6932678222656, 496.1036376953125]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.20346789355734451, 0.12645499393428133, -0.33134776665574744, -0.30050634913572305, 0.0003095315040010883, -0.00026686238661639724]"
"[[138.3740997314453, 311.58331298828125], [209.82879638671875, 78.23401641845703], [293.9765930175781, -37.025482177734375], [379.1444396972656, 373.7198486328125], [314.1386413574219, 441.05499267578125], [313.14422607421875, 445.5332336425781], [333.8964538574219, 498.03656005859375]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.20231972595681721, 0.12428258927856731, -0.3435987499720142, -0.2966356530020657, 0.00027857725552588714, -0.00024017560181132505]"
"[[138.3662872314453, 311.58087158203125], [209.96002197265625, 78.36611938476562], [293.9765930175781, -37.025482177734375], [378.52349853515625, 374.90826416015625], [315.5196533203125, 446.90130615234375], [314.7369689941406, 451.5418395996094], [337.258544921875, 501.66192626953125]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.20128637511956632, 0.12232730467685944, -0.3546239017600385, -0.2931520264817741, 0.00025071865563261697, -0.00021615761071565356]"
"[[138.39527893066406, 311.5616760253906], [209.98158264160156, 78.39466857910156], [293.9765930175781, -37.025482177734375], [378.09307861328125, 376.4412841796875], [317.58001708984375, 452.35711669921875], [316.949462890625, 457.0919494628906], [340.3979797363281, 504.728515625]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.2003563593688007, 0.12056742847745845, -0.3645457943818976, -0.2900167626135116, 0.00022564610307850358, -0.0001945415138848153]"
"[[138.40667724609375, 311.5566711425781], [209.98870849609375, 78.40181732177734], [293.9765930175781, -37.025482177734375], [377.8426208496094, 378.04400634765625], [319.74224853515625, 457.3944396972656], [319.30462646484375, 462.3094177246094], [343.6859436035156, 507.1427001953125]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.19951934519544734, 0.11898342190156064, -0.37347475565147503, -0.2871950251320754, 0.00020308096118255793, -0.00017508710467005852]"
"[[138.40757751464844, 311.55499267578125], [209.98355102539062, 78.39617156982422], [293.9765930175781, -37.025482177734375], [377.8449401855469, 378.0504150390625], [319.7434387207031, 457.39215087890625], [319.3057861328125, 462.30511474609375], [343.6859436035156, 507.0661926269531]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.19876603244138397, 0.11755770137407175, -0.38151009086343945, -0.2846554613987828, 0.00018277246120987746, -0.00015757819969478256]"
"[[138.40684509277344, 311.5566101074219], [210.0093231201172, 78.41704559326172], [293.9765930175781, -37.025482177734375], [377.1330871582031, 379.5957336425781], [322.546875, 461.7058410644531], [322.2482604980469, 466.8012390136719], [347.31494140625, 509.505859375]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.19808805096434523, 0.11627444267138282, -0.3887411828490414, -0.2823698540388194, 0.00016449491528353053, -0.0001418202362492768]"
"[[138.4123992919922, 311.5611877441406], [210.0141143798828, 78.42011260986328], [293.9765930175781, -37.025482177734375], [376.41357421875, 382.5190124511719], [327.4908752441406, 465.8166809082031], [327.34173583984375, 470.9874572753906], [350.9662170410156, 510.86407470703125]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.1974778676363359, 0.11511940470253575, -0.39524848227662185, -0.2803128074148524, 0.00014804520793258589, -0.00012763810993889578]"
"[[138.40518188476562, 311.5534362792969], [210.01284790039062, 78.42000579833984], [293.9765930175781, -37.025482177734375], [379.0604248046875, 383.1238098144531], [334.5665588378906, 467.34027099609375], [334.543212890625, 472.6065673828125], [353.4220275878906, 510.88031005859375]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.1916927149560317, 0.11407028822781835, -0.4115132570012711, -0.26798948994131616, 0.00013324479532453426, -0.00011487624323186705]"
"[[138.40646362304688, 311.5528564453125], [210.01614379882812, 78.42317199707031], [293.9765930175781, -37.025482177734375], [379.94268798828125, 383.0634765625], [343.0224304199219, 463.841064453125], [343.298583984375, 469.42559814453125], [360.6138000488281, 507.2999572753906]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.18648607746792603, 0.11313650114780095, -0.42622095338250077, -0.2568985042151335, 0.00011991981037133227, -0.0001033883827515031]"
"[[138.40512084960938, 311.553466796875], [210.0161895751953, 78.42333984375], [293.9765930175781, -37.025482177734375], [379.9620056152344, 383.0719909667969], [343.0052490234375, 463.88568115234375], [343.2763366699219, 469.4311828613281], [360.5870666503906, 507.3043212890625]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.18180010373001154, 0.11229599500783369, -0.4394572755382139, -0.24691661706156912, 0.00010792741411922594, -9.304935277576031e-05]"
"[[138.4062042236328, 311.5527648925781], [210.0161895751953, 78.42310333251953], [293.9765930175781, -37.025482177734375], [380.2759704589844, 383.1092224121094], [349.7242431640625, 458.2503967285156], [350.39801025390625, 463.9508972167969], [368.88507080078125, 501.5966491699219]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.17758272736753486, 0.11153936023056008, -0.451368796523582, -0.23793291862336116, 9.713435940022038e-05, -8.374427445116984e-05]"
"[[138.40354919433594, 311.55389404296875], [210.01577758789062, 78.4218521118164], [293.9765930175781, -37.025482177734375], [380.4278564453125, 383.1619567871094], [352.038330078125, 456.1369934082031], [352.7445068359375, 462.0915832519531], [369.7730407714844, 499.6513671875]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.17378708864264097, 0.11085822310589141, -0.46208807128438695, -0.229847590028974, 8.742069078232221e-05, -7.536974186656384e-05]"
"[[138.40406799316406, 311.55255126953125], [210.01768493652344, 78.42403411865234], [293.9765930175781, -37.025482177734375], [380.60736083984375, 383.263671875], [354.241455078125, 453.5655822753906], [355.2651062011719, 459.7494201660156], [371.5420837402344, 497.9453125]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.1703710137913085, 0.11024504749381864, -0.4717344035737094, -0.22257079429402557, 7.867845232414195e-05, -6.783269187357149e-05]"
"[[138.40386962890625, 311.5533447265625], [210.0282440185547, 78.42697143554688], [293.9765930175781, -37.025482177734375], [380.6231994628906, 383.2716369628906], [354.5593566894531, 452.6092529296875], [355.5584411621094, 458.6562194824219], [371.7676696777344, 497.3291931152344]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.16729654642596392, 0.1096930501017554, -0.48041516420716657, -0.21602167813257198, 7.081048713504772e-05, -6.104936947338012e-05]"
"[[138.4044647216797, 311.5523376464844], [210.0282440185547, 78.4303970336914], [293.9765930175781, -37.025482177734375], [380.6132507324219, 383.26806640625], [354.55889892578125, 452.60833740234375], [355.5579833984375, 458.650146484375], [371.9390869140625, 497.2769470214844]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.16452952579782976, 0.10919612515045438, -0.48822698366773365, -0.21012747358726375, 6.372935681169082e-05, -5.494439661873212e-05]"
"[[138.4039306640625, 311.5533142089844], [210.0436553955078, 78.43692016601562], [293.9765930175781, -37.025482177734375], [380.59295654296875, 383.2691650390625], [354.802978515625, 452.1564636230469], [355.7776184082031, 458.1759033203125], [372.001708984375, 497.19769287109375]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.15505789018280997, 0.10876143974095799, -0.48836349696819004, -0.2013320309924977, 5.7354082767976385e-05, -4.9448935819609425e-05]"
"[[138.40457153320312, 311.55181884765625], [210.05242919921875, 78.44086456298828], [293.9765930175781, -37.025482177734375], [380.59173583984375, 383.26806640625], [355.0871276855469, 452.0174255371094], [356.138427734375, 458.0714416503906], [372.2580261230469, 496.96746826171875]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.1465334181753359, 0.10835633349274397, -0.4883898629576382, -0.19341613265720822, 5.161882661722554e-05, -4.450410848792156e-05]"
"[[138.4132080078125, 311.5601806640625], [210.0410614013672, 78.4349136352539], [293.9765930175781, -37.025482177734375], [380.60430908203125, 383.266845703125], [355.2261047363281, 451.9887390136719], [356.2747497558594, 458.0111999511719], [372.14434814453125, 496.9840087890625]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.1388613933684956, 0.10799167996661348, -0.48841320329172055, -0.1862918241554477, 4.645708911186801e-05, -4.005376069800534e-05]"
"[[138.4143829345703, 311.5591125488281], [210.04824829101562, 78.4429931640625], [293.9765930175781, -37.025482177734375], [380.58184814453125, 383.25537109375], [355.6024169921875, 451.44140625], [356.74432373046875, 457.502685546875], [372.17242431640625, 497.47308349609375]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.13195657104190955, 0.10766355992855403, -0.48843469161665404, -0.17987994650386324, 4.181150173978973e-05, -3.60484373091137e-05]"
"[[138.4139404296875, 311.5604248046875], [210.04074096679688, 78.43429565429688], [293.9765930175781, -37.025482177734375], [380.5819396972656, 383.25689697265625], [355.79180908203125, 450.7796630859375], [356.8985290527344, 456.98699951171875], [370.0833740234375, 493.63250732421875]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.12574223094762846, 0.10736831137844693, -0.48845445086786743, -0.17410925661743723, 3.7630453811458536e-05, -3.244363780659848e-05]"
"[[138.41415405273438, 311.5593566894531], [210.0479736328125, 78.44249725341797], [293.9765930175781, -37.025482177734375], [380.58197021484375, 383.25555419921875], [355.91802978515625, 450.0965576171875], [357.0643005371094, 456.5674133300781], [369.45166015625, 491.0101013183594]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.12014932486248499, 0.10710263885627327, -0.4884725946179741, -0.16891563571965382, 3.386749493035112e-05, -2.919931137465178e-05]"
"[[138.412353515625, 311.5627136230469], [210.11929321289062, 78.4346923828125], [293.9765930175781, -37.025482177734375], [380.5516357421875, 383.2497863769531], [355.7652893066406, 447.7215576171875], [357.27099609375, 456.2228088378906], [368.7480773925781, 489.0821228027344]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.11511570938561579, 0.10686357777130434, -0.4884892346718723, -0.16424137691164875, 3.0480819001765403e-05, -2.627941194793974e-05]"
"[[138.41351318359375, 311.5620422363281], [210.1489715576172, 78.28793334960938], [293.9765930175781, -37.025482177734375], [380.71954345703125, 382.99407958984375], [355.7301940917969, 444.8681945800781], [357.75262451171875, 455.7991638183594], [368.6058654785156, 487.91070556640625]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.11058545545623392, 0.10664846108348355, -0.4885044795316668, -0.1600345439844442, 2.7432799970724874e-05, -2.3651497812943643e-05]"
"[[138.41268920898438, 311.56292724609375], [209.66343688964844, 77.69082641601562], [293.9765930175781, -37.025482177734375], [381.00982666015625, 381.5561828613281], [356.3514709472656, 442.62628173828125], [358.8217468261719, 454.6984558105469], [369.2769775390625, 486.865478515625]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.10650822691962339, 0.10645488935424283, -0.48851843330388, -0.15624839434996007, 2.4689573945688583e-05, -2.1286371230538893e-05]"
"[[138.4119873046875, 311.563232421875], [209.6532745361328, 77.68325805664062], [293.9765930175781, -37.025482177734375], [381.0082092285156, 381.5563659667969], [356.3516540527344, 442.6278381347656], [358.8126525878906, 454.68463134765625], [369.0514831542969, 486.3368225097656]]","[[144.0, 268.0], [205.0, 101.0], [341.0, 53.0], [359.0, 226.0], [348.0, 294.0], [368.0, 275.0], [351.0, 387.0]]","[-0.10283872123653365, 0.1062807038306069, -0.48853119500217923, -0.15284085967892438, 2.2220663078972806e-05, -1.9157754082160443e-05]"
